Campaign_ID,Platform,Budget,Impressions,Clicks,Engagement,Leads,Conversions,Revenue,Audience,Location,Campaign_Duration_Days,Objective,CTR,Conversion_Rate,CPC,ROI
CAMP_1217,Google Ads,53310.11,176551,9453,13747,754,506,592776.06,18-24,Chennai,18,Sales,5.35,5.35,5.64,1011.94
CAMP_1218,Facebook,35252.94,192160,6111,12193,302,148,441329.64,18-24,Coimbatore,9,Website Traffic,3.18,2.42,5.77,1151.89
CAMP_1219,Facebook,74438.16,449519,15007,20172,828,365,652008.96,25-34,Delhi,3,Brand Awareness,3.34,2.43,4.96,775.91
CAMP_1220,Google Ads,32333.25,115137,4914,13301,458,165,548439.05,35-44,Mumbai,30,Sales,4.27,3.36,6.58,1596.21
CAMP_1221,LinkedIn,75021.03,167368,2848,6325,167,77,293891.83,18-24,Bangalore,28,Brand Awareness,1.7,2.7,26.34,291.75
CAMP_1222,Google Ads,11659.64,39575,2367,6075,132,86,327251.42,25-34,Delhi,14,Lead Generation,5.98,3.63,4.93,2706.7
CAMP_1223,Instagram,87131.43,497494,16355,45749,1126,903,2015045.3,55+,Hyderabad,23,Brand Awareness,3.29,5.52,5.33,2212.65
CAMP_1224,LinkedIn,52458.81,107166,2170,3238,170,71,208894.13,18-24,Coimbatore,13,Sales,2.02,3.27,24.17,298.21
CAMP_1225,Instagram,46658.26,274336,8092,18698,416,337,1266211.0,18-24,Bangalore,14,Lead Generation,2.95,4.16,5.77,2613.8
CAMP_1226,Facebook,63047.22,392052,13493,35341,805,421,471064.03,25-34,Hyderabad,21,Brand Awareness,3.44,3.12,4.67,647.16
CAMP_1227,Instagram,64298.25,314752,10064,21351,324,183,563685.31,35-44,Chennai,28,Website Traffic,3.2,1.82,6.39,776.67
CAMP_1228,Google Ads,17543.34,47570,2973,6611,163,87,340298.69,18-24,Hyderabad,14,Sales,6.25,2.93,5.9,1839.76
CAMP_1229,LinkedIn,76842.19,175996,2951,5466,210,116,259896.28,55+,Bangalore,14,Lead Generation,1.68,3.93,26.04,238.22
CAMP_1230,Instagram,31213.19,203112,6568,14973,254,122,309815.24,18-24,Bangalore,16,Brand Awareness,3.23,1.86,4.75,892.58
CAMP_1231,YouTube,90971.38,377903,5656,10367,126,88,300557.05,55+,Chennai,4,Website Traffic,1.5,1.56,16.08,230.39
CAMP_1232,Google Ads,82695.81,238640,11148,21879,1055,769,880032.04,45-54,Hyderabad,4,Sales,4.67,6.9,7.42,964.18
CAMP_1233,Google Ads,37895.27,122191,6470,8829,663,505,1155586.18,45-54,Hyderabad,27,Website Traffic,5.29,7.81,5.86,2949.42
CAMP_1234,Google Ads,81735.23,228574,12798,15517,924,481,944952.77,55+,Chennai,6,Brand Awareness,5.6,3.76,6.39,1056.11
CAMP_1235,Facebook,38857.1,288593,11980,15433,537,393,377743.46,35-44,Hyderabad,22,Brand Awareness,4.15,3.28,3.24,872.13
CAMP_1236,Instagram,14590.03,75442,2248,3390,66,44,70642.07,18-24,Delhi,25,Lead Generation,2.98,1.96,6.49,384.18
CAMP_1237,YouTube,96379.38,420602,6644,12827,273,226,525490.87,18-24,Chennai,28,Website Traffic,1.58,3.4,14.51,445.23
CAMP_1238,Instagram,66997.19,348250,14559,17960,516,290,467115.57,45-54,Coimbatore,18,Lead Generation,4.18,1.99,4.6,597.22
CAMP_1239,LinkedIn,48329.46,115430,2481,3596,195,165,506324.6,55+,Bangalore,12,Sales,2.15,6.65,19.48,947.65
CAMP_1240,Google Ads,42788.47,156844,6831,16738,739,532,1338059.47,18-24,Coimbatore,15,Lead Generation,4.36,7.79,6.26,3027.15
CAMP_1241,YouTube,35847.01,153774,3500,8468,120,89,92749.81,18-24,Delhi,4,Sales,2.28,2.54,10.24,158.74
CAMP_1242,YouTube,98237.52,477491,11535,28417,452,164,309983.77,35-44,Delhi,5,Brand Awareness,2.42,1.42,8.52,215.55
CAMP_1243,YouTube,17800.99,72460,1567,4191,66,40,38804.65,25-34,Mumbai,21,Brand Awareness,2.16,2.55,11.36,117.99
CAMP_1244,YouTube,34906.48,170842,3798,5281,183,112,245200.1,45-54,Mumbai,8,Website Traffic,2.22,2.95,9.19,602.45
CAMP_1245,YouTube,51122.28,265062,4933,7207,172,64,117298.95,45-54,Mumbai,21,Sales,1.86,1.3,10.36,129.45
CAMP_1246,Facebook,50409.96,351669,10740,18620,656,332,1121320.84,25-34,Chennai,29,Brand Awareness,3.05,3.09,4.69,2124.4
CAMP_1247,Google Ads,49779.82,157215,7882,20999,440,364,730426.04,18-24,Hyderabad,23,Website Traffic,5.01,4.62,6.32,1367.31
CAMP_1248,Google Ads,21699.46,62208,1792,4374,81,46,103526.27,35-44,Delhi,22,Website Traffic,2.88,2.57,12.11,377.09
CAMP_1249,LinkedIn,18768.59,41711,777,1335,68,30,105336.06,35-44,Coimbatore,21,Lead Generation,1.86,3.86,24.16,461.24
CAMP_1250,Facebook,29202.92,177979,3480,4664,162,98,257867.76,45-54,Coimbatore,10,Website Traffic,1.96,2.82,8.39,783.02
CAMP_1251,YouTube,91879.98,402712,10000,21862,455,167,484840.37,35-44,Coimbatore,16,Brand Awareness,2.48,1.67,9.19,427.69
CAMP_1252,Instagram,15740.03,88890,2265,3649,51,31,121794.29,25-34,Coimbatore,12,Lead Generation,2.55,1.37,6.95,673.79
CAMP_1253,Google Ads,76955.38,239205,7347,15060,583,377,620088.81,18-24,Mumbai,5,Sales,3.07,5.13,10.47,705.78
CAMP_1254,Google Ads,76967.1,254142,9526,25786,822,435,1940564.54,25-34,Coimbatore,8,Sales,3.75,4.57,8.08,2421.29
CAMP_1255,Facebook,81928.19,541314,15044,31836,526,385,1594045.66,55+,Hyderabad,17,Brand Awareness,2.78,2.56,5.45,1845.66
CAMP_1256,Instagram,89228.47,493223,16313,43688,480,201,388249.63,45-54,Mumbai,25,Brand Awareness,3.31,1.23,5.47,335.12
CAMP_1257,Google Ads,29988.44,96955,3977,7273,229,181,744738.67,35-44,Coimbatore,25,Lead Generation,4.1,4.55,7.54,2383.42
CAMP_1258,Instagram,26333.15,161760,4177,9245,220,182,657792.07,55+,Chennai,20,Lead Generation,2.58,4.36,6.3,2397.96
CAMP_1259,Google Ads,49223.04,147280,8089,21276,420,147,624856.32,35-44,Bangalore,16,Brand Awareness,5.49,1.82,6.09,1169.44
CAMP_1260,Facebook,30183.47,188887,6214,13303,213,164,555646.22,18-24,Bangalore,21,Brand Awareness,3.29,2.64,4.86,1740.9
CAMP_1261,Google Ads,74759.45,214403,9224,20144,864,521,1733949.78,18-24,Bangalore,30,Sales,4.3,5.65,8.1,2219.37
CAMP_1262,YouTube,65414.26,308752,6926,16249,176,102,93072.13,18-24,Mumbai,28,Sales,2.24,1.47,9.44,42.28
CAMP_1263,Instagram,88123.83,497352,10934,28553,595,279,727799.82,35-44,Coimbatore,12,Sales,2.2,2.55,8.06,725.88
CAMP_1264,Instagram,12860.14,74079,2505,3359,132,76,123193.49,55+,Delhi,17,Brand Awareness,3.38,3.03,5.13,857.95
CAMP_1265,Google Ads,91932.92,264563,16531,28747,1340,1106,2285762.74,18-24,Delhi,6,Website Traffic,6.25,6.69,5.56,2386.34
CAMP_1266,Google Ads,32868.12,109004,6561,12048,581,265,1172290.11,55+,Delhi,25,Brand Awareness,6.02,4.04,5.01,3466.65
CAMP_1267,Instagram,51615.96,289096,10907,28964,406,178,214989.65,35-44,Mumbai,4,Brand Awareness,3.77,1.63,4.73,316.52
CAMP_1268,Instagram,46668.09,280620,10479,28604,443,209,731698.82,55+,Hyderabad,5,Sales,3.73,1.99,4.45,1467.88
CAMP_1269,Facebook,77229.61,465782,17378,24201,633,396,602950.17,35-44,Chennai,9,Brand Awareness,3.73,2.28,4.44,680.72
CAMP_1270,Instagram,44931.66,263248,8589,11944,234,191,176989.16,35-44,Chennai,25,Lead Generation,3.26,2.22,5.23,293.91
CAMP_1271,Facebook,94637.55,612543,22862,61631,1390,885,2394020.01,45-54,Bangalore,18,Brand Awareness,3.73,3.87,4.14,2429.67
CAMP_1272,YouTube,90740.72,462766,8067,13498,147,69,102145.88,35-44,Bangalore,12,Brand Awareness,1.74,0.86,11.25,12.57
CAMP_1273,YouTube,87855.31,395627,8001,12697,270,154,673854.49,35-44,Delhi,21,Brand Awareness,2.02,1.92,10.98,667.0
CAMP_1274,Google Ads,11769.54,35147,1893,2379,81,44,71865.56,25-34,Delhi,30,Brand Awareness,5.39,2.32,6.22,510.61
CAMP_1275,Instagram,86154.52,459729,11950,19609,570,213,338952.65,18-24,Bangalore,19,Website Traffic,2.6,1.78,7.21,293.42
CAMP_1276,Google Ads,79255.37,225713,7139,16489,370,224,227539.41,45-54,Coimbatore,30,Brand Awareness,3.16,3.14,11.1,187.1
CAMP_1277,Google Ads,14833.73,44490,2830,5325,185,76,158638.65,45-54,Hyderabad,21,Lead Generation,6.36,2.69,5.24,969.45
CAMP_1278,LinkedIn,15204.36,27461,412,835,25,19,18749.24,45-54,Hyderabad,7,Lead Generation,1.5,4.61,36.9,23.31
CAMP_1279,Google Ads,14610.56,50658,2585,6896,110,69,186023.44,25-34,Hyderabad,25,Brand Awareness,5.1,2.67,5.65,1173.21
CAMP_1280,Instagram,6076.6,38982,1603,2218,64,49,133289.72,35-44,Hyderabad,22,Sales,4.11,3.06,3.79,2093.49
CAMP_1281,Facebook,57120.26,352787,10895,14316,610,505,551296.3,18-24,Bangalore,15,Website Traffic,3.09,4.64,5.24,865.15
CAMP_1282,Facebook,97472.46,630554,23186,59428,1176,966,1704240.57,55+,Chennai,15,Brand Awareness,3.68,4.17,4.2,1648.43
CAMP_1283,Facebook,46675.05,295547,8455,20628,253,101,393453.92,35-44,Bangalore,13,Brand Awareness,2.86,1.19,5.52,742.96
CAMP_1284,Google Ads,56371.96,157657,9538,15470,839,690,1769961.22,25-34,Hyderabad,13,Brand Awareness,6.05,7.23,5.91,3039.79
CAMP_1285,Instagram,96957.13,582874,17844,30670,590,441,1086886.9,35-44,Bangalore,18,Sales,3.06,2.47,5.43,1021.0
CAMP_1286,Instagram,29242.31,177734,4819,8175,216,160,546495.52,35-44,Hyderabad,17,Sales,2.71,3.32,6.07,1768.85
CAMP_1287,Google Ads,86554.67,247958,14992,33530,952,376,1306064.2,25-34,Mumbai,19,Sales,6.05,2.51,5.77,1408.95
CAMP_1288,Instagram,56907.09,324494,9569,12420,490,215,783259.05,45-54,Delhi,24,Website Traffic,2.95,2.25,5.95,1276.38
CAMP_1289,Google Ads,59100.27,180806,11098,22008,1160,972,3780823.75,45-54,Chennai,20,Lead Generation,6.14,8.76,5.33,6297.3
CAMP_1290,Google Ads,37601.52,128690,6351,8982,541,247,428817.27,18-24,Mumbai,30,Website Traffic,4.94,3.89,5.92,1040.43
CAMP_1291,Instagram,58350.51,322020,9979,25063,316,137,156038.92,18-24,Coimbatore,21,Sales,3.1,1.37,5.85,167.42
CAMP_1292,Google Ads,11948.54,37173,2009,3634,198,105,238240.12,45-54,Bangalore,6,Lead Generation,5.4,5.23,5.95,1893.88
CAMP_1293,Facebook,77641.14,555945,18584,37988,533,430,1710691.57,55+,Coimbatore,24,Lead Generation,3.34,2.31,4.18,2103.33
CAMP_1294,Facebook,32045.34,179688,4647,5794,205,121,142889.29,35-44,Bangalore,24,Sales,2.59,2.6,6.9,345.9
CAMP_1295,YouTube,89322.79,414070,10553,13647,607,492,1462929.37,55+,Delhi,25,Sales,2.55,4.66,8.46,1537.8
CAMP_1296,Google Ads,39945.82,125716,5788,13197,443,229,784072.78,35-44,Mumbai,7,Website Traffic,4.6,3.96,6.9,1862.84
CAMP_1297,Google Ads,18568.29,55224,3185,7729,226,105,276471.93,45-54,Delhi,9,Sales,5.77,3.3,5.83,1388.95
CAMP_1298,Google Ads,71108.75,258477,12457,29100,505,302,549226.74,18-24,Hyderabad,4,Lead Generation,4.82,2.42,5.71,672.38
CAMP_1299,Facebook,20634.92,132441,4453,10595,209,137,284235.84,18-24,Delhi,3,Brand Awareness,3.36,3.08,4.63,1277.45
CAMP_1300,Facebook,76599.65,504477,12044,16469,574,313,362437.58,55+,Delhi,14,Sales,2.39,2.6,6.36,373.16
CAMP_1301,Google Ads,96970.66,322781,15463,35712,953,498,972743.78,18-24,Hyderabad,12,Sales,4.79,3.22,6.27,903.13
CAMP_1302,LinkedIn,79057.52,171174,2384,3554,186,85,90079.67,45-54,Bangalore,10,Website Traffic,1.39,3.57,33.16,13.94
CAMP_1303,Google Ads,7132.68,24504,1373,1863,73,36,126531.72,55+,Hyderabad,3,Website Traffic,5.6,2.62,5.19,1673.97
CAMP_1304,Facebook,61989.15,419683,13001,31351,323,222,917477.83,35-44,Mumbai,14,Sales,3.1,1.71,4.77,1380.06
CAMP_1305,Facebook,71064.01,439812,13386,35112,391,209,664755.28,18-24,Delhi,4,Lead Generation,3.04,1.56,5.31,835.43
CAMP_1306,YouTube,83418.54,407637,8338,19567,167,65,212168.55,25-34,Hyderabad,29,Lead Generation,2.05,0.78,10.0,154.34
CAMP_1307,Facebook,10320.22,70900,1749,4353,72,30,77991.37,18-24,Delhi,30,Brand Awareness,2.47,1.72,5.9,655.71
CAMP_1308,YouTube,50610.24,244679,4881,13597,152,82,119861.96,35-44,Mumbai,12,Sales,1.99,1.68,10.37,136.83
CAMP_1309,Instagram,55860.23,289599,8866,12551,521,423,392463.85,55+,Coimbatore,24,Website Traffic,3.06,4.77,6.3,602.58
CAMP_1310,YouTube,21066.86,95051,2087,5727,37,20,42766.27,35-44,Mumbai,19,Lead Generation,2.2,0.96,10.09,103.0
CAMP_1311,Google Ads,35632.73,115587,6568,14199,575,219,789573.58,25-34,Chennai,28,Brand Awareness,5.68,3.33,5.43,2115.87
CAMP_1312,YouTube,46821.06,217116,5987,14975,226,126,549051.76,45-54,Chennai,5,Sales,2.76,2.1,7.82,1072.66
CAMP_1313,Facebook,84154.92,494613,13948,31247,363,248,608072.62,18-24,Chennai,9,Lead Generation,2.82,1.78,6.03,622.56
CAMP_1314,YouTube,93293.72,414341,9266,19570,318,206,456373.97,55+,Delhi,14,Sales,2.24,2.22,10.07,389.18
CAMP_1315,Instagram,64700.17,369564,11978,27858,624,305,764162.44,45-54,Bangalore,10,Sales,3.24,2.55,5.4,1081.08
CAMP_1316,Facebook,42519.79,233663,6158,10545,242,168,409918.26,35-44,Bangalore,22,Lead Generation,2.64,2.73,6.9,864.06
CAMP_1317,Instagram,29132.95,162100,5518,14782,323,215,677930.99,55+,Bangalore,14,Lead Generation,3.4,3.9,5.28,2227.02
CAMP_1318,Facebook,98302.84,648634,16787,23241,708,309,1094765.56,45-54,Delhi,5,Lead Generation,2.59,1.84,5.86,1013.67
CAMP_1319,Google Ads,98386.9,314418,17112,29242,1718,741,2760854.02,55+,Mumbai,19,Sales,5.44,4.33,5.75,2706.12
CAMP_1320,Google Ads,92872.81,270318,17970,22460,798,498,1612811.5,25-34,Bangalore,30,Sales,6.65,2.77,5.17,1636.58
CAMP_1321,Google Ads,79638.57,235302,11811,19301,980,666,1648886.96,25-34,Coimbatore,11,Brand Awareness,5.02,5.64,6.74,1970.46
CAMP_1322,Google Ads,35949.06,125705,7396,11457,437,363,1568295.59,18-24,Chennai,12,Website Traffic,5.88,4.91,4.86,4262.55
CAMP_1323,YouTube,82615.05,347354,4036,5164,108,61,211039.93,18-24,Mumbai,24,Sales,1.16,1.51,20.47,155.45
CAMP_1324,Google Ads,43835.34,149979,7974,15843,528,387,942719.98,25-34,Chennai,8,Website Traffic,5.32,4.85,5.5,2050.59
CAMP_1325,LinkedIn,36043.44,76115,1249,2435,92,38,95292.39,55+,Bangalore,27,Lead Generation,1.64,3.04,28.86,164.38
CAMP_1326,Instagram,75762.21,458956,15005,19873,609,484,1860849.83,25-34,Mumbai,3,Sales,3.27,3.23,5.05,2356.17
CAMP_1327,Google Ads,12567.12,40972,2158,3494,110,73,181474.15,18-24,Hyderabad,24,Brand Awareness,5.27,3.38,5.82,1344.04
CAMP_1328,YouTube,9613.46,42481,915,2494,26,17,46895.95,25-34,Coimbatore,14,Brand Awareness,2.15,1.86,10.51,387.82
CAMP_1329,Facebook,47555.6,255218,6659,9171,281,118,230051.41,25-34,Bangalore,7,Website Traffic,2.61,1.77,7.14,383.75
CAMP_1330,Instagram,47335.69,271361,9287,15677,299,111,435130.37,55+,Bangalore,15,Lead Generation,3.42,1.2,5.1,819.24
CAMP_1331,Facebook,90086.19,571217,11058,13904,566,397,1103750.41,45-54,Coimbatore,29,Website Traffic,1.94,3.59,8.15,1125.22
CAMP_1332,Facebook,16984.54,109668,3132,4505,162,66,190682.54,18-24,Coimbatore,17,Lead Generation,2.86,2.11,5.42,1022.68
CAMP_1333,Google Ads,16711.97,54479,2491,5777,224,93,378550.12,55+,Hyderabad,24,Brand Awareness,4.57,3.73,6.71,2165.14
CAMP_1334,LinkedIn,19008.0,37799,823,1470,46,20,84277.24,25-34,Bangalore,13,Website Traffic,2.18,2.43,23.1,343.38
CAMP_1335,LinkedIn,7824.94,17936,267,514,15,6,23202.59,25-34,Delhi,10,Brand Awareness,1.49,2.25,29.31,196.52
CAMP_1336,Facebook,11814.52,78227,2583,3748,135,89,101044.68,45-54,Bangalore,7,Brand Awareness,3.3,3.45,4.57,755.26
CAMP_1337,Google Ads,67687.64,223889,12288,28157,1061,595,1485496.5,18-24,Chennai,4,Lead Generation,5.49,4.84,5.51,2094.63
CAMP_1338,Facebook,46000.51,258683,4859,11673,214,103,220007.11,18-24,Mumbai,14,Website Traffic,1.88,2.12,9.47,378.27
CAMP_1339,Google Ads,77542.29,264696,12262,18268,703,401,669129.94,35-44,Mumbai,30,Website Traffic,4.63,3.27,6.32,762.92
CAMP_1340,Google Ads,99296.78,320945,20346,25880,1252,967,4034550.23,18-24,Chennai,4,Brand Awareness,6.34,4.75,4.88,3963.12
CAMP_1341,Google Ads,67608.29,220666,13865,18434,1205,980,4022163.28,45-54,Mumbai,28,Brand Awareness,6.28,7.07,4.88,5849.22
CAMP_1342,Instagram,9793.28,50509,1238,2787,75,45,115878.26,35-44,Coimbatore,18,Lead Generation,2.45,3.63,7.91,1083.24
CAMP_1343,YouTube,14933.47,71991,1937,2744,72,46,63683.28,35-44,Mumbai,23,Sales,2.69,2.37,7.71,326.45
CAMP_1344,Facebook,88695.39,477895,13322,26514,639,306,290123.57,25-34,Mumbai,5,Sales,2.79,2.3,6.66,227.1
CAMP_1345,Facebook,55112.11,321078,10422,15052,586,356,882339.41,25-34,Chennai,12,Brand Awareness,3.25,3.42,5.29,1500.99
CAMP_1346,Instagram,83359.53,510034,12761,18787,465,337,351773.59,18-24,Hyderabad,21,Sales,2.5,2.64,6.53,322.0
CAMP_1347,Instagram,86378.17,507082,14895,17978,1200,715,2212496.99,35-44,Mumbai,10,Sales,2.94,4.8,5.8,2461.41
CAMP_1348,Instagram,93129.08,529450,18211,31201,1065,534,1650205.21,25-34,Delhi,9,Sales,3.44,2.93,5.11,1671.95
CAMP_1349,LinkedIn,95233.77,227608,3866,5195,197,126,521158.93,45-54,Mumbai,3,Sales,1.7,3.26,24.63,447.24
CAMP_1350,Google Ads,57708.45,194956,5085,9307,461,380,601987.21,25-34,Hyderabad,14,Brand Awareness,2.61,7.47,11.35,943.15
CAMP_1351,YouTube,37396.92,180293,3656,7884,179,142,317656.74,25-34,Chennai,30,Sales,2.03,3.88,10.23,749.42
CAMP_1352,Facebook,96377.16,591880,10712,19154,311,228,910714.86,35-44,Hyderabad,7,Sales,1.81,2.13,9.0,844.95
CAMP_1353,Instagram,57003.61,294441,7606,17708,446,218,568427.9,35-44,Chennai,18,Lead Generation,2.58,2.87,7.49,897.18
CAMP_1354,Facebook,11104.01,65717,1375,3281,34,16,17840.06,55+,Coimbatore,27,Brand Awareness,2.09,1.16,8.08,60.66
CAMP_1355,Instagram,66063.77,408438,15734,36417,680,523,679283.95,45-54,Chennai,6,Website Traffic,3.85,3.32,4.2,928.22
CAMP_1356,YouTube,60830.05,248286,6571,17733,213,94,359873.03,35-44,Coimbatore,19,Website Traffic,2.65,1.43,9.26,491.6
CAMP_1357,LinkedIn,90100.32,208085,3976,6281,290,189,676111.73,18-24,Coimbatore,26,Lead Generation,1.91,4.75,22.66,650.4
CAMP_1358,Instagram,67052.78,387188,11877,17853,554,315,1276749.64,45-54,Chennai,23,Lead Generation,3.07,2.65,5.65,1804.1
CAMP_1359,Google Ads,38159.98,133255,7366,16025,390,228,302761.24,45-54,Delhi,4,Brand Awareness,5.53,3.1,5.18,693.4
CAMP_1360,Facebook,96791.44,628639,21188,45592,1016,587,2135212.66,35-44,Bangalore,14,Website Traffic,3.37,2.77,4.57,2105.99
CAMP_1361,LinkedIn,81153.85,174236,2017,4067,134,107,348646.2,45-54,Chennai,3,Sales,1.16,5.3,40.23,329.61
CAMP_1362,Google Ads,64889.67,196170,8701,10502,622,245,425382.64,35-44,Mumbai,14,Lead Generation,4.44,2.82,7.46,555.55
CAMP_1363,Facebook,32827.89,205079,6780,14159,298,221,973738.33,25-34,Delhi,14,Website Traffic,3.31,3.26,4.84,2866.19
CAMP_1364,Facebook,40486.33,275968,9413,25344,397,305,900749.59,55+,Delhi,14,Brand Awareness,3.41,3.24,4.3,2124.82
CAMP_1365,Facebook,68647.14,456727,14146,24548,764,628,2615469.73,25-34,Mumbai,21,Sales,3.1,4.44,4.85,3710.02
CAMP_1366,Google Ads,11838.18,33781,1508,4144,100,58,231578.65,35-44,Bangalore,27,Brand Awareness,4.46,3.85,7.85,1856.2
CAMP_1367,Facebook,29384.66,187748,6193,10967,289,173,363170.54,35-44,Delhi,19,Lead Generation,3.3,2.79,4.74,1135.92
CAMP_1368,LinkedIn,72820.59,172507,3866,5504,279,232,656431.17,25-34,Coimbatore,22,Website Traffic,2.24,6.0,18.84,801.44
CAMP_1369,Google Ads,50601.76,155130,9635,17704,962,557,1366279.71,18-24,Bangalore,26,Website Traffic,6.21,5.78,5.25,2600.06
CAMP_1370,Google Ads,43227.39,111743,3387,6745,134,81,279667.02,18-24,Mumbai,26,Website Traffic,3.03,2.39,12.76,546.97
CAMP_1371,LinkedIn,19388.47,42408,780,1722,59,30,90508.54,18-24,Bangalore,28,Website Traffic,1.84,3.85,24.86,366.82
CAMP_1372,Google Ads,46975.66,129357,7864,15789,414,151,562546.38,35-44,Chennai,30,Sales,6.08,1.92,5.97,1097.53
CAMP_1373,YouTube,78215.74,308783,5883,12112,148,84,79153.88,45-54,Bangalore,13,Sales,1.91,1.43,13.3,1.2
CAMP_1374,Instagram,30081.22,181359,5998,7429,308,209,705595.65,35-44,Coimbatore,15,Brand Awareness,3.31,3.48,5.02,2245.64
CAMP_1375,Google Ads,5512.86,20702,1033,1659,112,78,159793.5,45-54,Chennai,29,Sales,4.99,7.55,5.34,2798.56
CAMP_1376,YouTube,68507.97,345387,6128,10400,336,119,203156.76,25-34,Hyderabad,10,Lead Generation,1.77,1.94,11.18,196.54
CAMP_1377,Instagram,97399.53,428099,17424,48427,596,447,1691657.61,55+,Mumbai,12,Lead Generation,4.07,2.57,5.59,1636.82
CAMP_1378,Instagram,62648.52,343230,11409,19086,388,231,282096.36,45-54,Mumbai,10,Website Traffic,3.32,2.02,5.49,350.28
CAMP_1379,Instagram,16392.58,86774,2224,5859,71,43,74065.61,18-24,Bangalore,22,Lead Generation,2.56,1.93,7.37,351.82
CAMP_1380,Facebook,35469.64,195599,4120,6953,228,189,308720.85,35-44,Delhi,10,Brand Awareness,2.11,4.59,8.61,770.38
CAMP_1381,Google Ads,87425.95,283366,13170,17829,1144,563,1357602.21,25-34,Chennai,11,Sales,4.65,4.27,6.64,1452.86
CAMP_1382,Instagram,27093.97,148297,4015,6409,321,235,484196.92,18-24,Hyderabad,9,Sales,2.71,5.85,6.75,1687.1
CAMP_1383,LinkedIn,62731.11,126420,2336,3823,139,89,310938.05,25-34,Chennai,16,Sales,1.85,3.81,26.85,395.67
CAMP_1384,Google Ads,43253.76,112932,6754,18676,400,280,956964.84,55+,Mumbai,30,Lead Generation,5.98,4.15,6.4,2112.44
CAMP_1385,Facebook,24745.15,147123,4479,10207,199,111,229958.17,35-44,Chennai,4,Sales,3.04,2.48,5.52,829.31
CAMP_1386,Instagram,82273.65,457365,12660,34064,486,238,588605.13,35-44,Hyderabad,27,Website Traffic,2.77,1.88,6.5,615.42
CAMP_1387,YouTube,75568.97,340241,8329,21122,239,149,245621.95,55+,Delhi,13,Website Traffic,2.45,1.79,9.07,225.03
CAMP_1388,Google Ads,67851.15,230063,15450,32843,899,483,1601147.72,35-44,Bangalore,10,Website Traffic,6.72,3.13,4.39,2259.79
CAMP_1389,LinkedIn,27451.98,62654,1075,2452,58,27,62812.85,45-54,Coimbatore,15,Lead Generation,1.72,2.51,25.54,128.81
CAMP_1390,Instagram,14296.42,77235,2012,4426,93,72,99228.53,25-34,Chennai,23,Sales,2.61,3.58,7.11,594.08
CAMP_1391,Google Ads,59735.14,174468,9769,22137,841,494,670928.95,18-24,Coimbatore,17,Lead Generation,5.6,5.06,6.11,1023.17
CAMP_1392,Google Ads,57599.39,154497,11801,19161,678,525,1081686.08,55+,Mumbai,30,Sales,7.64,4.45,4.88,1777.95
CAMP_1393,Google Ads,22896.58,65305,2908,5389,162,95,341085.16,45-54,Bangalore,5,Brand Awareness,4.45,3.27,7.87,1389.68
CAMP_1394,Instagram,10343.44,63708,1846,3966,78,49,48598.96,18-24,Bangalore,25,Brand Awareness,2.9,2.65,5.6,369.85
CAMP_1395,Instagram,12667.3,75242,2433,3059,70,59,107851.34,18-24,Chennai,16,Lead Generation,3.23,2.42,5.21,751.42
CAMP_1396,YouTube,99313.24,461852,10645,20998,372,307,455879.7,55+,Delhi,17,Website Traffic,2.3,2.88,9.33,359.03
CAMP_1397,Instagram,79440.47,423892,8717,22451,383,186,807857.55,45-54,Bangalore,4,Lead Generation,2.06,2.13,9.11,916.93
CAMP_1398,Google Ads,92588.81,318066,21606,42948,1985,1557,5354544.45,18-24,Chennai,21,Website Traffic,6.79,7.21,4.29,5683.14
CAMP_1399,Facebook,23530.2,135168,4665,9721,262,143,248768.19,18-24,Chennai,14,Sales,3.45,3.07,5.04,957.23
CAMP_1400,Facebook,96254.01,553476,14312,21798,643,248,408420.81,45-54,Coimbatore,27,Website Traffic,2.59,1.73,6.73,324.32
CAMP_1401,Google Ads,18552.16,57542,4707,11631,396,253,1009194.22,35-44,Bangalore,22,Website Traffic,8.18,5.37,3.94,5339.77
CAMP_1402,Google Ads,53362.77,137634,9243,16399,935,784,1242495.83,18-24,Chennai,6,Sales,6.72,8.48,5.77,2228.39
CAMP_1403,Google Ads,83821.09,240158,16001,43691,1117,935,4197601.27,25-34,Coimbatore,5,Brand Awareness,6.66,5.84,5.24,4907.81
CAMP_1404,Facebook,38231.32,234430,7967,22227,373,154,295108.85,45-54,Hyderabad,7,Sales,3.4,1.93,4.8,671.9
CAMP_1405,Facebook,45358.71,273031,9239,24627,572,421,506714.66,18-24,Coimbatore,5,Lead Generation,3.38,4.56,4.91,1017.13
CAMP_1406,Instagram,17177.59,87886,2801,3742,109,82,277766.05,55+,Coimbatore,27,Lead Generation,3.19,2.93,6.13,1517.03
CAMP_1407,YouTube,16677.58,88151,1811,3139,59,32,99030.85,25-34,Chennai,17,Lead Generation,2.05,1.77,9.21,493.8
CAMP_1408,YouTube,63858.98,321925,5612,15221,220,149,670404.61,18-24,Mumbai,21,Lead Generation,1.74,2.66,11.38,949.82
CAMP_1409,Facebook,69175.58,491652,12336,30683,473,281,1064289.94,25-34,Mumbai,4,Lead Generation,2.51,2.28,5.61,1438.53
